Date,Commodity,State,District,Market,Minimum Price,Maximum Price,Modal Price,Temperature,Rainfall,Humidity
2024-11-18,Potato,Andhra Pradesh,Krishna,Krishna Main Market,18,21,20,15.578072589252073,17.63728715118408,56.81471068206359
2024-11-18,Garlic,Maharashtra,Nashik,Nashik Main Market,189,245,215,18.691121453335462,19.154444558259094,44.83349976830174
2024-11-18,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,37,44,42,27.60377894313666,8.362278905574584,53.46280758025663
2024-11-18,Tomato,Tamil Nadu,Madurai,Madurai Main Market,27,34,31,27.15706545313182,17.548002608421264,54.9697481667538
2024-11-18,Spinach,Karnataka,Mysore,Mysore Main Market,10,12,12,27.2477026097622,1.597254459541415,52.72087903468141
2024-11-18,Apple,Tamil Nadu,Madurai,Madurai Main Market,127,163,148,16.234985972834238,2.5900565159094846,46.8658242483727
2024-11-18,Carrot,Tamil Nadu,Madurai,Madurai Main Market,40,47,43,21.371147962591756,8.531396554465537,40.28087777242676
2024-11-18,Potato,Karnataka,Mangalore,Mangalore Main Market,13,17,16,21.878470925045743,14.949086618256388,50.8292963964228
2024-11-18,Mango,Karnataka,Mysore,Mysore Main Market,66,81,73,21.949297009585923,0.6469410908306439,61.1367890416385
2024-11-19,Papaya,Karnataka,Hubli,Hubli Main Market,31,35,33,26.21208051295559,19.429605624852385,50.62216467875325
2024-11-19,Orange,Andhra Pradesh,Guntur,Guntur Main Market,52,60,56,22.756458924601983,9.265199021814132,54.300951814549435
2024-11-19,Orange,Telangana,Hyderabad,Hyderabad Main Market,49,63,56,17.054504373134506,12.588392435731556,62.62517186234591
2024-11-19,Garlic,Maharashtra,Pune,Pune Main Market,128,173,151,23.442241381651748,9.030736913790262,68.76104168789595
2024-11-19,Watermelon,Maharashtra,Nashik,Nashik Main Market,20,25,24,17.14700340893126,0.22676427328226723,56.83886893252698
2024-11-19,Green Chilli,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,45,54,50,17.36625624186521,2.591750051342656,69.55162775073273
2024-11-19,Grapes,Tamil Nadu,Salem,Salem Main Market,74,86,81,24.331498332787184,5.495803976151297,47.725578643925715
2024-11-19,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,16,20,18,26.100302146055974,5.4937574180820885,50.840273316311325
2024-11-19,Cauliflower,Karnataka,Hubli,Hubli Main Market,17,21,20,26.943451030873213,12.993432352227552,55.93430551884357
2024-11-19,Ginger,Andhra Pradesh,Krishna,Krishna Main Market,119,149,140,16.540082233927286,7.873805944921881,59.871122268415775
2024-11-20,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,19,24,22,26.5155489751192,14.232319194211197,44.461384648793064
2024-11-20,Ginger,Karnataka,Hubli,Hubli Main Market,88,107,102,20.090165308822506,10.713016565719824,53.3098233880411
2024-11-20,Cauliflower,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,24,31,28,22.153638005828793,10.395142240014625,55.125907772899545
2024-11-20,Pomegranate,Tamil Nadu,Chennai,Chennai Main Market,136,173,152,21.94625501877259,19.098578118680628,53.26411613304303
2024-11-20,Apple,Maharashtra,Nashik,Nashik Main Market,135,169,150,23.696439444931556,11.974597557117605,64.77805319997535
2024-11-20,Banana,Maharashtra,Aurangabad,Aurangabad Main Market,45,57,50,24.129847757995403,17.317802303510632,40.1778327140087
2024-11-20,Cauliflower,Karnataka,Mysore,Mysore Main Market,19,23,22,26.48004894427512,13.39856976619873,51.220331672649564
2024-11-20,Orange,Karnataka,Bangalore Urban,Bangalore Urban Main Market,53,62,58,15.223254050182511,0.7310672766114013,63.57102284073832
2024-11-20,Cauliflower,Maharashtra,Pune,Pune Main Market,19,22,21,23.156795298018586,18.593471331054083,47.00571133655142
2024-11-20,Mango,Telangana,Warangal,Warangal Main Market,67,81,74,15.734313621274584,14.400155307067145,58.20203226021901
2024-11-20,Banana,Karnataka,Mysore,Mysore Main Market,36,47,43,16.809220673895986,16.835055415668535,62.768171851106665
2024-11-20,Cabbage,Karnataka,Mysore,Mysore Main Market,15,18,17,18.162194086949086,12.093880627021507,57.76816873967673
2024-11-20,Banana,Telangana,Hyderabad,Hyderabad Main Market,30,38,34,23.576618737888467,14.247006546026952,64.27233098647305
2024-11-20,Carrot,Tamil Nadu,Chennai,Chennai Main Market,28,35,31,17.649780849424168,1.6919325478955827,56.381666354321226
2024-11-21,Apple,Telangana,Nizamabad,Nizamabad Main Market,128,154,144,19.273177997602467,2.0836865969003604,48.12152845556604
2024-11-21,Spinach,Karnataka,Mangalore,Mangalore Main Market,15,18,17,19.78506326219485,16.66507271432315,45.23482993150371
2024-11-21,Onion,Telangana,Medchal,Medchal Main Market,22,29,26,27.63541787232151,18.565467929989104,60.22571789130445
2024-11-21,Ginger,Telangana,Nizamabad,Nizamabad Main Market,100,124,111,21.262632046603734,13.495918591142326,56.941491009112156
2024-11-21,Papaya,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,22,29,26,21.93889776207095,4.727711119436464,66.64992298256081
2024-11-21,Watermelon,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,22,25,24,21.611693676887334,17.75021145682327,60.583504871962745
2024-11-21,Papaya,Telangana,Hyderabad,Hyderabad Main Market,26,31,29,19.622648136770827,16.02674100739696,69.82234661213266
2024-11-22,Potato,Andhra Pradesh,East Godavari,East Godavari Main Market,14,17,16,23.849138190594942,8.985709328569001,46.99413969310247
2024-11-22,Apple,Andhra Pradesh,Guntur,Guntur Main Market,89,113,101,21.658642227476413,14.637171799042255,60.29130989400019
2024-11-22,Tomato,Telangana,Medchal,Medchal Main Market,21,25,24,20.84977898062388,5.015034382821639,41.65481026647366
2024-11-22,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,69,83,76,21.34059222938287,19.580289507224578,49.80367339527649
2024-11-22,Cauliflower,Telangana,Ranga Reddy,Ranga Reddy Main Market,25,30,27,26.29757900050902,16.489342792114947,63.906384205946864
2024-11-22,Grapes,Telangana,Medchal,Medchal Main Market,85,105,100,27.65659482890434,1.3353321467056012,66.40605477007942
2024-11-22,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,20,25,22,16.540593001242424,17.88250323932096,62.667573388605476
2024-11-22,Papaya,Karnataka,Belgaum,Belgaum Main Market,33,38,35,26.63531290632129,8.975904550853125,68.80927816002522
2024-11-22,Garlic,Maharashtra,Nashik,Nashik Main Market,139,154,147,15.363019706299914,3.0271742584164674,51.43695446005651
2024-11-22,Garlic,Maharashtra,Mumbai,Mumbai Main Market,154,189,171,25.749149262887883,18.40988038946012,62.64553797241798
2024-11-22,Ginger,Karnataka,Belgaum,Belgaum Main Market,93,114,109,19.63737578575156,7.462835177788536,65.34707633195859
2024-11-22,Carrot,Andhra Pradesh,Krishna,Krishna Main Market,39,49,45,26.31594972435163,1.5075526118489635,64.82555699700384
2024-11-22,Potato,Maharashtra,Mumbai,Mumbai Main Market,16,19,18,23.54280719460135,0.6863340516613747,65.57307468019587
2024-11-22,Pomegranate,Telangana,Warangal,Warangal Main Market,147,192,169,24.200032856514035,13.525198420870947,65.37779570864517
2024-11-22,Carrot,Telangana,Medchal,Medchal Main Market,38,45,41,26.120492316619305,16.381573027067883,40.55675404269012
2024-11-22,Tomato,Tamil Nadu,Coimbatore,Coimbatore Main Market,17,22,20,27.984318360346293,13.590560997691146,58.942856725470996
2024-11-22,Potato,Andhra Pradesh,Guntur,Guntur Main Market,15,18,17,26.69720476668686,5.000071637749572,42.52376619267392
2024-11-22,Tomato,Telangana,Medchal,Medchal Main Market,21,27,24,25.46271633278083,4.605863892879518,65.59269549429867
2024-11-23,Mango,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,56,73,65,18.014006978840463,6.876212019501673,64.16487304201415
2024-11-23,Cabbage,Andhra Pradesh,West Godavari,West Godavari Main Market,19,23,22,27.746923957358895,17.723593361622786,50.18392515542111
2024-11-23,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,22,27,25,24.313117136843154,16.192603546646765,40.13047142579322
2024-11-24,Cabbage,Andhra Pradesh,Guntur,Guntur Main Market,22,27,25,21.37037028536762,2.5165713966042302,68.9752497254782
2024-11-24,Carrot,Karnataka,Belgaum,Belgaum Main Market,24,29,28,19.005431358057308,16.56874615136974,45.530741918578656
2024-11-24,Tomato,Andhra Pradesh,West Godavari,West Godavari Main Market,24,31,28,20.322861479439283,10.387065597404298,63.70362389041529
2024-11-24,Green Chilli,Tamil Nadu,Chennai,Chennai Main Market,44,53,50,20.963731217967528,8.947517398356128,66.18204579129704
2024-11-24,Ginger,Andhra Pradesh,West Godavari,West Godavari Main Market,90,111,102,17.516760841742038,17.5847976295972,66.87388259905032
2024-11-24,Banana,Telangana,Warangal,Warangal Main Market,38,47,42,16.95228821214128,16.221578328202856,66.67913685819585
2024-11-24,Garlic,Tamil Nadu,Madurai,Madurai Main Market,197,226,208,15.17610144003266,5.298774737293406,60.52411964304763
2024-11-24,Watermelon,Maharashtra,Mumbai,Mumbai Main Market,20,24,22,27.29026789917612,16.695064878961034,68.20543303311419
2024-11-24,Watermelon,Andhra Pradesh,West Godavari,West Godavari Main Market,21,25,24,27.62876364737172,4.055719620023943,57.18164096928675
2024-11-24,Watermelon,Andhra Pradesh,West Godavari,West Godavari Main Market,20,27,24,16.27239041848609,0.26860564065085635,64.52752506030143
2024-11-24,Papaya,Andhra Pradesh,Guntur,Guntur Main Market,32,38,36,20.273059822408943,6.637936102990418,66.60029829076379
2024-11-25,Grapes,Tamil Nadu,Salem,Salem Main Market,66,84,77,25.207297122860936,15.456853436996392,45.81084456677012
2024-11-25,Potato,Andhra Pradesh,West Godavari,West Godavari Main Market,17,20,19,23.294244848719952,16.0374189885202,47.26540165999059
2024-11-25,Apple,Telangana,Medchal,Medchal Main Market,116,145,133,20.55053050073539,15.095580092293288,61.96368817485868
2024-11-25,Watermelon,Tamil Nadu,Coimbatore,Coimbatore Main Market,19,24,21,19.564455480259905,4.33121127873334,61.17747018379163
2024-11-25,Orange,Karnataka,Mysore,Mysore Main Market,59,77,68,17.795948577651355,11.363421357946866,65.05301591560968
2024-11-25,Green Chilli,Maharashtra,Mumbai,Mumbai Main Market,53,65,57,18.076091995081168,15.328424742087234,42.4082814320637
2024-11-25,Onion,Andhra Pradesh,West Godavari,West Godavari Main Market,30,36,34,25.926143782140585,11.46523525653662,44.00217349213123
2024-11-25,Potato,Karnataka,Belgaum,Belgaum Main Market,15,19,18,20.534258485196077,15.579167218983187,49.716586180968044
2024-11-25,Brinjal,Karnataka,Bangalore Urban,Bangalore Urban Main Market,22,28,25,20.16763786429478,8.035690605474525,56.37013184886388
2024-11-25,Banana,Karnataka,Mysore,Mysore Main Market,38,44,42,23.452480590485735,10.27265586266196,40.53318665265862
2024-11-26,Cauliflower,Karnataka,Hubli,Hubli Main Market,25,32,29,19.97490267465698,5.2542727830937475,41.79461564630078
2024-11-26,Orange,Telangana,Nizamabad,Nizamabad Main Market,52,61,58,16.701664511845642,13.39558554402631,44.133313491163854
2024-11-26,Cauliflower,Tamil Nadu,Madurai,Madurai Main Market,22,28,26,21.863138933819506,2.085634341927056,61.77317336478707
2024-11-26,Watermelon,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,16,18,18,27.64175082477984,0.33997807540157243,61.12751793710101
2024-11-26,Pomegranate,Karnataka,Mysore,Mysore Main Market,131,165,147,22.79934351217263,5.428042702276716,65.3288782767257
2024-11-26,Ginger,Andhra Pradesh,East Godavari,East Godavari Main Market,113,137,131,26.391120293263313,16.793575238474943,66.71237362090154
2024-11-26,Potato,Karnataka,Belgaum,Belgaum Main Market,13,18,16,17.8787101009149,4.064864169708072,52.639925669163404
2024-11-27,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,83,98,90,26.88950511862381,9.067779184245559,57.96833488431521
2024-11-27,Banana,Karnataka,Hubli,Hubli Main Market,45,54,48,21.008971061414247,7.662712817170785,69.96577906641423
2024-11-27,Banana,Karnataka,Mysore,Mysore Main Market,45,52,50,15.617615996884025,12.199859974254224,51.09503515236395
2024-11-27,Carrot,Karnataka,Mangalore,Mangalore Main Market,27,31,29,15.75826089211195,15.79689389683808,56.97112860828914
2024-11-27,Carrot,Maharashtra,Pune,Pune Main Market,32,41,37,24.5781020199544,5.733081953120602,67.4595118228564
2024-11-27,Spinach,Tamil Nadu,Salem,Salem Main Market,13,17,16,24.99202277009558,7.620609834947789,61.05280531659856
2024-11-27,Cauliflower,Maharashtra,Nashik,Nashik Main Market,25,31,29,15.80563679074846,10.007424428669992,44.53652054985868
2024-11-27,Pomegranate,Tamil Nadu,Salem,Salem Main Market,105,137,122,25.372852315756084,7.241524013948575,61.51607678836077
2024-11-27,Spinach,Andhra Pradesh,Guntur,Guntur Main Market,11,13,12,26.863707632470344,1.0425428037989115,65.70434099586325
2024-11-27,Carrot,Karnataka,Mysore,Mysore Main Market,38,47,42,19.39300625396828,12.453195940094904,61.13496457642388
2024-11-27,Spinach,Tamil Nadu,Coimbatore,Coimbatore Main Market,11,15,14,17.160792958620206,7.768422296563974,47.14376755750111
2024-11-28,Cauliflower,Telangana,Ranga Reddy,Ranga Reddy Main Market,21,25,23,19.230184669904567,14.837908710518988,54.51272222373779
2024-11-28,Cabbage,Telangana,Hyderabad,Hyderabad Main Market,17,21,19,20.144266704044178,11.802540611477559,51.874987658594236
2024-11-28,Apple,Tamil Nadu,Chennai,Chennai Main Market,113,136,121,15.405981380465414,7.1711163454354825,41.45622726106376
2024-11-28,Brinjal,Telangana,Warangal,Warangal Main Market,22,29,26,26.971489880547423,2.9921030835154805,46.157022065949626
2024-11-28,Watermelon,Telangana,Nizamabad,Nizamabad Main Market,15,18,17,19.884373800934405,4.865710738197173,68.0436461637554
2024-11-28,Carrot,Andhra Pradesh,Guntur,Guntur Main Market,35,42,39,26.147485377403875,14.787128728448744,69.62232513798726
2024-11-29,Banana,Karnataka,Mangalore,Mangalore Main Market,35,43,38,17.229434512431528,19.177384925651612,46.39000275217403
2024-11-29,Watermelon,Andhra Pradesh,East Godavari,East Godavari Main Market,21,24,23,26.59929367232927,17.01636423728,67.0294797498744
2024-11-29,Grapes,Karnataka,Belgaum,Belgaum Main Market,83,103,97,23.240522070292087,12.919665619170075,69.29729302923339
2024-11-29,Mango,Tamil Nadu,Madurai,Madurai Main Market,86,111,101,23.270988820795445,5.8556513845173015,58.72909485593351
2024-11-29,Onion,Andhra Pradesh,East Godavari,East Godavari Main Market,33,41,37,22.246633949192812,11.317165360513142,49.60117415429907
2024-11-29,Cauliflower,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,17,23,21,15.768296159972452,10.689030988517414,49.27696818633106
2024-11-29,Potato,Telangana,Nizamabad,Nizamabad Main Market,20,23,22,27.221327076902806,8.118540777099577,44.816176130529556
2024-11-29,Orange,Karnataka,Mangalore,Mangalore Main Market,43,53,48,24.459937911036118,19.014746533362406,66.96563204575907
2024-11-29,Cauliflower,Andhra Pradesh,West Godavari,West Godavari Main Market,28,35,32,17.072363250097524,17.20295471248443,44.65088162318897
2024-11-29,Brinjal,Andhra Pradesh,East Godavari,East Godavari Main Market,26,34,30,24.194841793507422,15.440011646795654,44.7895356636089
2024-11-29,Tomato,Tamil Nadu,Coimbatore,Coimbatore Main Market,27,30,29,15.983586826402158,15.896669157291397,49.30413169882982
2024-11-29,Pomegranate,Karnataka,Belgaum,Belgaum Main Market,112,149,130,15.790180949847205,0.6027802192834897,43.00047204636334
2024-11-29,Green Chilli,Telangana,Warangal,Warangal Main Market,45,54,48,25.547461647177762,19.2439098790175,52.57714509713453
2024-11-30,Onion,Karnataka,Belgaum,Belgaum Main Market,29,35,33,16.835562691908205,14.008592148706043,67.40331935492316
2024-11-30,Papaya,Karnataka,Bangalore Urban,Bangalore Urban Main Market,30,36,33,20.807661218728377,9.143931175035975,68.52731288599675
2024-11-30,Cabbage,Karnataka,Mysore,Mysore Main Market,19,24,22,20.757252358168742,15.103978867663992,62.89877725009053
2024-11-30,Spinach,Tamil Nadu,Salem,Salem Main Market,13,17,16,22.678481048936547,1.6931304487128984,52.46166880898154
2024-11-30,Onion,Maharashtra,Nashik,Nashik Main Market,28,34,32,19.30494374328135,2.4319112436960943,57.333163092032464
2024-11-30,Carrot,Karnataka,Mysore,Mysore Main Market,39,45,43,23.801591676651526,17.678239646859314,61.529978826415274
2024-11-30,Banana,Karnataka,Hubli,Hubli Main Market,42,51,47,24.211514945197006,14.845798560450687,68.87143369945153
2024-12-01,Carrot,Telangana,Nizamabad,Nizamabad Main Market,27,33,31,24.36045806129716,8.170771992046781,55.51069197658105
2024-12-01,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,15,18,17,24.048592322176138,9.062986163410091,44.2050759244066
2024-12-01,Pomegranate,Tamil Nadu,Madurai,Madurai Main Market,170,200,190,27.620005068425485,3.953858095487399,66.03839857957291
2024-12-01,Mango,Karnataka,Mysore,Mysore Main Market,63,79,70,26.80503541935397,6.543932339340055,68.26273084265546
2024-12-01,Green Chilli,Karnataka,Bangalore Urban,Bangalore Urban Main Market,45,60,53,20.91815370748109,3.280275673866462,65.5507339194186
2024-12-01,Carrot,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,30,36,33,25.726750561402547,1.080497069175843,52.22683550798597
2024-12-01,Carrot,Maharashtra,Nagpur,Nagpur Main Market,37,45,40,15.7989892444954,2.102867628719094,66.63065743596677
2024-12-01,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,61,73,65,17.544248336101088,15.424297452932498,43.180284127778805
2024-12-01,Brinjal,Maharashtra,Mumbai,Mumbai Main Market,30,40,35,15.867439345274363,13.40428455745634,54.58173211856571
2024-12-01,Orange,Telangana,Ranga Reddy,Ranga Reddy Main Market,40,51,48,16.76825895121038,18.334730044016695,44.58581623241993
2024-12-01,Mango,Karnataka,Mysore,Mysore Main Market,63,84,74,25.03367307206048,10.735945481976817,68.92389164121306
2024-12-01,Spinach,Telangana,Nizamabad,Nizamabad Main Market,15,19,18,27.391397915284244,14.245837016853574,52.813504287877024
2024-12-02,Mango,Telangana,Medchal,Medchal Main Market,96,109,103,16.914554071635088,11.026374901284985,46.83659525047575
2024-12-02,Papaya,Karnataka,Mysore,Mysore Main Market,29,36,32,23.35276950512946,12.869252446770236,40.30188198203663
2024-12-02,Tomato,Tamil Nadu,Chennai,Chennai Main Market,19,23,21,15.99169562717342,13.092058524352515,61.465373013446225
2024-12-02,Apple,Maharashtra,Nashik,Nashik Main Market,120,154,140,18.419746174727944,8.834408983557076,51.273556966891924
2024-12-02,Garlic,Telangana,Medchal,Medchal Main Market,170,203,186,17.457077812821368,19.385267111483152,56.03597950280661
2024-12-02,Cauliflower,Karnataka,Belgaum,Belgaum Main Market,28,35,31,19.26953015111297,4.896831333877822,66.81612309871849
2024-12-02,Green Chilli,Andhra Pradesh,East Godavari,East Godavari Main Market,56,68,63,27.75955278775166,10.084757409877984,47.51601145046947
2024-12-02,Potato,Karnataka,Mangalore,Mangalore Main Market,14,17,16,22.31843244570487,18.94433936411631,46.85249294790358
2024-12-02,Ginger,Andhra Pradesh,West Godavari,West Godavari Main Market,127,152,137,16.33956463478183,18.48255685580619,69.60381660829546
2024-12-03,Tomato,Andhra Pradesh,Guntur,Guntur Main Market,26,34,31,27.4299484689275,19.28466794956544,46.40987182014333
2024-12-03,Tomato,Tamil Nadu,Madurai,Madurai Main Market,18,24,22,21.081075037856667,14.51871062741964,53.541847608703634
2024-12-03,Tomato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,23,29,27,17.232329112869525,0.34525323083433035,55.78672700370632
2024-12-03,Carrot,Telangana,Warangal,Warangal Main Market,30,35,32,19.15414109757795,1.3979701092407404,50.18296522732622
2024-12-03,Pomegranate,Maharashtra,Aurangabad,Aurangabad Main Market,139,159,147,22.600780187514726,8.365618641480143,52.23722479578708
2024-12-03,Brinjal,Maharashtra,Mumbai,Mumbai Main Market,34,40,37,27.627260569771977,14.15720725887107,42.336199787258636
2024-12-03,Grapes,Andhra Pradesh,Krishna,Krishna Main Market,77,97,90,21.235331191131493,12.835123152130333,55.07809877266267
2024-12-03,Spinach,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,15,18,17,22.656758358813644,15.248818149907573,47.231968198339594
2024-12-03,Onion,Maharashtra,Pune,Pune Main Market,25,29,27,27.720618654962202,15.516095124180023,59.36668356740073
2024-12-03,Papaya,Andhra Pradesh,East Godavari,East Godavari Main Market,29,36,32,18.19767139173788,7.893519503573925,46.06845122055394
2024-12-04,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,67,88,79,15.879212505118344,9.814273833751468,66.83969484424335
2024-12-04,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,86,101,95,17.126303070688863,7.791972590587795,68.77240728405756
2024-12-04,Papaya,Telangana,Nizamabad,Nizamabad Main Market,32,38,36,18.78588026981773,4.567293746428911,68.87779919910972
2024-12-04,Garlic,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,148,178,161,18.64271978693471,15.655989826477537,65.50324608939395
2024-12-04,Green Chilli,Andhra Pradesh,Krishna,Krishna Main Market,50,58,54,18.33080334116727,17.92878628901265,65.44047625462824
2024-12-04,Carrot,Andhra Pradesh,East Godavari,East Godavari Main Market,36,45,43,18.653559798156515,0.38078509379598335,62.338872992120734
2024-12-04,Cauliflower,Andhra Pradesh,Guntur,Guntur Main Market,19,24,22,20.05558340949366,12.759007690659626,61.40737463794824
2024-12-04,Spinach,Tamil Nadu,Coimbatore,Coimbatore Main Market,15,18,17,20.044281141644085,17.011818687228924,47.22631137220618
2024-12-04,Garlic,Karnataka,Hubli,Hubli Main Market,195,230,210,27.77092895172339,19.35700863670437,58.900712645584754
2024-12-04,Spinach,Maharashtra,Pune,Pune Main Market,10,12,12,22.797998674498174,9.189860162687449,58.56830200909403
2024-12-05,Ginger,Karnataka,Mysore,Mysore Main Market,105,133,123,17.274310753242755,12.088631634172312,60.3394091863965
2024-12-05,Pomegranate,Tamil Nadu,Salem,Salem Main Market,145,191,167,22.40571969992559,3.590625605827198,49.2816101928276
2024-12-05,Carrot,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,26,30,28,24.353427241966116,7.839745306846641,63.46229815923721
2024-12-05,Pomegranate,Maharashtra,Mumbai,Mumbai Main Market,120,156,140,17.26868391136935,11.459395843892977,69.19713901518517
2024-12-05,Banana,Karnataka,Hubli,Hubli Main Market,40,52,46,22.703608234957116,19.864362178935437,61.933000182739256
2024-12-05,Pomegranate,Karnataka,Bangalore Urban,Bangalore Urban Main Market,169,215,188,27.184021377924545,19.51788217449794,63.022824877190686
2024-12-05,Orange,Karnataka,Belgaum,Belgaum Main Market,60,73,67,19.407804444557677,2.828631281578684,65.05232960744391
2024-12-05,Grapes,Andhra Pradesh,East Godavari,East Godavari Main Market,79,92,85,25.0736690422237,2.006050343085075,63.96191817863679
2024-12-05,Grapes,Telangana,Ranga Reddy,Ranga Reddy Main Market,73,90,82,19.583744586791408,6.555057037235383,46.61937333154613
2024-12-05,Papaya,Telangana,Nizamabad,Nizamabad Main Market,24,31,28,19.167727534496073,8.05845673486328,63.50469124687274
2024-12-05,Watermelon,Maharashtra,Nashik,Nashik Main Market,20,26,24,22.155478090788765,14.556526870889199,63.60189314973184
2024-12-05,Onion,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,34,40,38,22.573819239454515,7.804794641805069,44.82273906638663
2024-12-05,Cauliflower,Maharashtra,Aurangabad,Aurangabad Main Market,22,27,25,22.48341066665297,8.980994855541631,49.868058495643716
2024-12-05,Cabbage,Tamil Nadu,Chennai,Chennai Main Market,16,20,19,25.44369118193255,7.369780121730296,55.31506884158312
2024-12-06,Potato,Karnataka,Belgaum,Belgaum Main Market,17,22,20,18.153780547442853,17.97461101993099,50.64649890935955
2024-12-06,Potato,Andhra Pradesh,West Godavari,West Godavari Main Market,17,22,20,19.13615013623476,13.924699025207616,42.27862407340331
2024-12-06,Grapes,Maharashtra,Aurangabad,Aurangabad Main Market,69,84,77,22.146363663651698,19.64328090805,64.28226997101964
2024-12-06,Potato,Andhra Pradesh,East Godavari,East Godavari Main Market,17,21,19,20.186578285213557,13.386478538611524,62.64850303491973
2024-12-06,Apple,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,142,177,155,18.494249110035227,17.264139021561,49.15269827892816
2024-12-06,Banana,Karnataka,Mysore,Mysore Main Market,40,53,48,18.291697905247545,6.933637805761017,55.78126858357191
2024-12-06,Garlic,Maharashtra,Nashik,Nashik Main Market,159,192,170,23.783224006476082,18.87524514737988,61.477214344258854
2024-12-06,Garlic,Andhra Pradesh,East Godavari,East Godavari Main Market,197,234,212,19.792913153537945,12.994268220853005,45.36907621074404
2024-12-06,Cauliflower,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,23,29,26,21.605676504550303,16.227052535890348,52.321130904198256
2024-12-06,Cabbage,Andhra Pradesh,West Godavari,West Godavari Main Market,18,22,21,27.51142847526028,9.309233096221508,65.43231945160332
2024-12-06,Banana,Maharashtra,Pune,Pune Main Market,42,50,45,17.142089183137003,9.259989131683849,67.75850280658125
2024-12-06,Garlic,Karnataka,Mangalore,Mangalore Main Market,197,236,214,22.867526082906856,18.17351336226794,62.72831276746899
2024-12-07,Potato,Maharashtra,Aurangabad,Aurangabad Main Market,18,23,22,27.422218694052347,1.7202576527857105,42.72131188527877
2024-12-07,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,75,92,86,24.385708612134295,8.556808023526601,45.51024877075373
2024-12-07,Watermelon,Maharashtra,Mumbai,Mumbai Main Market,16,18,18,24.5366311559782,14.024194888246491,53.74911577534277
2024-12-07,Spinach,Tamil Nadu,Salem,Salem Main Market,11,14,13,24.187864352900107,18.888386370507156,43.646976081696046
2024-12-07,Apple,Andhra Pradesh,Guntur,Guntur Main Market,122,158,143,22.092256908768775,11.716877111187538,57.32509026977772
2024-12-07,Onion,Karnataka,Mangalore,Mangalore Main Market,34,43,38,21.5882675149697,2.6085602404239383,51.88093561687101
2024-12-07,Apple,Andhra Pradesh,Krishna,Krishna Main Market,131,152,144,20.262348528893025,3.105249313175067,68.01765053895184
2024-12-07,Grapes,Telangana,Warangal,Warangal Main Market,94,110,102,27.821342682882097,5.22104399852579,44.23435753164188
2024-12-07,Cauliflower,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,21,26,25,27.052722506123985,3.11148149778101,46.642484529281866
2024-12-07,Spinach,Maharashtra,Pune,Pune Main Market,13,15,14,27.627252442537173,5.267576148225119,50.31809297420572
2024-12-08,Tomato,Maharashtra,Mumbai,Mumbai Main Market,23,27,25,17.38368624717303,14.141644278755749,40.778928483662035
2024-12-08,Onion,Maharashtra,Mumbai,Mumbai Main Market,26,31,28,19.116724563488923,13.379711980253987,53.12963060440643
2024-12-08,Orange,Karnataka,Mysore,Mysore Main Market,43,50,48,19.6230356278081,1.5994249256156312,57.33177626354882
2024-12-08,Spinach,Andhra Pradesh,East Godavari,East Godavari Main Market,12,14,13,21.834748708299077,6.997309390772224,55.994763729268904
2024-12-08,Mango,Maharashtra,Mumbai,Mumbai Main Market,89,114,102,20.02996698984754,12.24638107048004,50.119230359442724
2024-12-08,Potato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,17,22,20,22.574153727737993,10.901977704876447,62.01194654904044
2024-12-08,Mango,Maharashtra,Aurangabad,Aurangabad Main Market,61,69,65,19.162098575154626,2.591654165843096,49.07732847594134
2024-12-08,Apple,Tamil Nadu,Salem,Salem Main Market,124,157,143,20.702561871901977,10.306954212961516,58.354324242569525
